ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year_id ,validacion_ventas_total,diferencia_ventas,periodo_id,ratio_discount_priceeach
10328,-1.138925168473156,-0.1233741878201195,5,-0.871993045440328,2004-11-12,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-0.8142086879364528,s32_4289,rovelli gifts,035-640555,via ludovico il moro 22,level 3,bergamo,ca,24100,italy,emea,rovelli,giovanni,small,2004-01-01,-0.8945025146636381,0.588980583072066,0.47702411616099405,-0.9590436277030066
10340,0.40116061338843767,-1.2145607461445547,3,-0.6769605053463993,2004-11-24,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-0.8142086879364528,s32_4289,enaco distributors,(93) 203 4555,"rambla de catalu¤a, 23",level 3,barcelona,ca,8022,spain,emea,saavedra,eduardo,small,2004-01-01,-0.5696026934791166,0.588980583072066,0.47702411616099405,-0.13121674760457214
10353,0.5038329988458772,-1.9408616584322862,7,-0.9630473285535642,2004-12-04,shipped,4,1970-01-01 00:00:00.000000012,2004,vintage cars,-0.8142086879364528,s32_4289,gift ideas corp.,2035554407,2440 pompton st.,level 3,glendale,ct,97561,usa,emea,lewis,dan,small,2004-01-01,-1.0461875631551754,0.5889805830720658,0.47702411616099405,0.8736189560595593
10361,1.4278844679628335,-0.5616335778968123,2,-0.005277690393778382,2004-12-17,shipped,4,1970-01-01 00:00:00.000000012,2004,vintage cars,-0.8142086879364528,s32_4289,souveniers and things co.,+61 2 9495 8555,"monitor money building, 815 pacific hwy",level 6,chatswood,nsw,2067,australia,apac,huxley,adrian,medium,2004-01-01,0.5493368761215358,0.588980583072066,0.47702411616099405,-0.6870983969186443
10375,0.9145225406756355,-0.06933541687174885,4,0.03559573452233147,2005-02-03,shipped,1,1970-01-01 00:00:00.000000002,2005,vintage cars,-0.8142086879364528,s32_4289,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2005-01-01,0.6174268904342626,0.588980583072066,1.543367278994945,-0.9885275623350995
10388,-0.009528928441320661,0.8101579745265006,8,0.19823688633080833,2005-03-03,shipped,1,1970-01-01 00:00:00.000000003,2005,vintage cars,-0.8142086879364528,s32_4289,fungiftideas.com,5085552555,1785 first street,level 3,new bedford,ma,50553,usa,emea,benitez,violeta,medium,2005-01-01,0.5093802409123802,0.18904484785194256,1.543367278994945,-1.3780281373837504
10398,-1.344269939388035,-0.8055516999756956,4,-1.1245318390033152,2005-03-30,shipped,1,1970-01-01 00:00:00.000000003,2005,vintage cars,-0.8142086879364528,s32_4289,reims collectables,26.47.1555,59 rue de l'abbaye,level 3,reims,ca,51100,france,emea,henriot,paul,small,2005-01-01,-1.3152005624419918,0.588980583072066,1.543367278994945,-0.504849250305174
10401,2.762625478909548,-0.2939185658590134,6,0.6871269246757383,2005-04-03,on hold,2,1970-01-01 00:00:00.000000004,2005,vintage cars,-0.8142086879364528,s32_4289,tekni collectables inc.,2015559350,7476 moss rd.,level 3,newark,nj,94019,usa,emea,brown,william,medium,2005-01-01,1.7027963732653482,0.588980583072066,1.6957020165426524,-0.8605705703879806
10416,-0.9335803975582768,-1.1124324267375425,7,-1.0655051180204382,2005-05-10,shipped,2,1970-01-01 00:00:00.000000005,2005,vintage cars,-0.8142086879364528,s32_4289,l'ordine souveniers,0522-556555,strada provinciale 124,level 3,reggio emilia,ca,42100,italy,emea,moroni,maurizio,small,2005-01-01,-1.2168694271185774,0.588980583072066,1.6957020165426524,-0.23394476881870924
10108,-0.42021847027107895,0.8101579745265006,16,0.06293156832433726,2003-03-03,shipped,1,1970-01-01 00:00:00.000000003,2003,motorcycles,0.03196674501340019,s32_4485,cruz & sons co.,+63 2 555 3587,15 mccallum street - natwest center #13-03,level 3,makati city,ca,1227 mm,philippines,japan,cruz,arnold,medium,2003-01-01,0.14753613668638446,0.045060346256880136,-1.503327471959201,-0.4749752257856093
10121,-1.0362527830157164,0.1527688894114614,3,-0.7522996706560987,2003-05-07,shipped,2,1970-01-01 00:00:00.000000005,2003,motorcycles,0.03196674501340019,s32_4485,reims collectables,26.47.1555,59 rue de l'abbaye,level 3,reims,ca,51100,france,emea,henriot,paul,small,2003-01-01,-0.695108321029903,0.588980583072066,-1.3509927344114936,-0.06082437469759832
10135,-0.5228908557285186,0.3044740628995474,17,-0.4669404997591181,2003-07-02,shipped,3,1970-01-01 00:00:00.000000007,2003,motorcycles,0.03196674501340019,s32_4485,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,small,2003-01-01,-0.21973562910300118,0.588980583072066,-1.1986579968637863,-0.16725340958401552
10145,-0.8309080121008373,0.8101579745265006,4,-0.1642914411335744,2003-08-25,shipped,3,1970-01-01 00:00:00.000000008,2003,motorcycles,0.03196674501340019,s32_4485,toys4grownups.com,6265557265,78934 hillside dr.,level 3,pasadena,ca,90003,usa,emea,young,julie,medium,2003-01-01,-0.21430796753961123,0.06266343721632422,-1.1986579968637863,-0.4749752257856093
10159,-1.2415975539305957,0.8101579745265006,12,-0.6552884130333668,2003-10-10,shipped,4,1970-01-01 00:00:00.000000010,2003,motorcycles,0.03196674501340019,s32_4485,corporate gift ideas co.,6505551386,7734 strong st.,level 3,san francisco,ca,28034,usa,emea,brown,julie,small,2003-01-01,-0.5761520717656069,0.5439705104724029,-1.046323259316079,-0.4749752257856093
10169,-0.11220131389876024,0.8101579745265006,12,0.199284922867119,2003-11-04,shipped,4,1970-01-01 00:00:00.000000011,2003,motorcycles,0.03196674501340019,s32_4485,"anna's decorations, ltd",02 9936 8555,201 miller street,level 15,north sydney,nsw,2060,australia,apac,o'hara,anna,medium,2003-01-01,0.41891921485588124,0.0917409941916315,-1.046323259316079,-0.4749752257856093
10180,-1.344269939388035,0.8101579745265006,7,-0.5643590254659084,2003-11-11,shipped,4,1970-01-01 00:00:00.000000011,2003,motorcycles,0.03196674501340019,s32_4485,daedalus designs imports,20.16.1555,"184, chausse de tournai",level 3,lille,ca,59000,france,emea,rance,martine,small,2003-01-01,-0.6666130978221059,0.28865886854706096,-1.046323259316079,-0.4749752257856093
10190,0.7091777697607564,0.10220049824876629,4,0.025169671570434024,2003-11-19,shipped,4,1970-01-01 00:00:00.000000011,2003,motorcycles,0.03196674501340019,s32_4485,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2003-01-01,0.6000583734314144,0.588980583072066,-1.046323259316079,-0.02365946828602529
10211,0.1958158424735585,0.8101579745265006,12,0.26398624582121083,2004-01-15,shipped,1,1970-01-01 00:00:00.000000001,2004,motorcycles,0.03196674501340019,s32_4485,auto canal petit,(1) 47.55.6555,"25, rue lauriston",level 3,paris,ca,75016,france,emea,perrier,dominique,medium,2004-01-01,0.690302293025378,0.26438302239203565,0.02001990351787216,-0.4749752257856093
10224,-0.5228908557285186,0.8101579745265006,5,-0.11783029810418212,2004-02-21,shipped,1,1970-01-01 00:00:00.000000002,2004,motorcycles,0.03196674501340019,s32_4485,daedalus designs imports,20.16.1555,"184, chausse de tournai",level 3,lille,ca,59000,france,emea,rance,martine,medium,2004-01-01,0.057075110629885545,0.2673709657056507,0.02001990351787216,-0.4749752257856093
10237,-0.8309080121008373,0.8101579745265006,5,-0.23906586136671296,2004-04-05,shipped,2,1970-01-01 00:00:00.000000004,2004,motorcycles,0.03196674501340019,s32_4485,vitachrome inc.,2125551500,2678 kingston rd.,suite 101,nyc,ny,10022,usa,emea,frick,michael,medium,2004-01-01,-0.21430796753961123,0.1941138507258388,0.17235464106557946,-0.4749752257856093
10252,-1.0362527830157164,0.8101579745265006,9,-0.3920031722923563,2004-05-26,shipped,2,1970-01-01 00:00:00.000000005,2004,motorcycles,0.03196674501340019,s32_4485,auto canal petit,(1) 47.55.6555,"25, rue lauriston",level 3,paris,ca,75016,france,emea,perrier,dominique,small,2004-01-01,-0.39523001965260907,0.27204857664389787,0.17235464106557946,-0.4749752257856093
10264,-0.11220131389876024,0.7095169607419207,7,-0.12104500084768383,2004-06-30,shipped,2,1970-01-01 00:00:00.000000006,2004,motorcycles,0.03196674501340019,s32_4485,gifts4allages.com,6175559555,8616 spinnaker dr.,level 3,boston,ma,51003,usa,emea,yoshido,juri,medium,2004-01-01,0.3564830146716857,0.588980583072066,0.17235464106557946,-0.418839753379437
10276,0.29848822793099805,0.8101579745265006,13,0.40767585611816626,2004-08-02,shipped,3,1970-01-01 00:00:00.000000008,2004,motorcycles,0.03196674501340019,s32_4485,online mini collectables,6175557555,7635 spinnaker dr.,level 3,brickhaven,ma,58339,usa,emea,barajas,miguel,medium,2004-01-01,0.7807633190818769,0.10724393330125011,0.3246893786132867,-0.4749752257856093
10285,-0.9335803975582768,0.8101579745265006,4,-0.5178435800253082,2004-08-27,shipped,3,1970-01-01 00:00:00.000000008,2004,motorcycles,0.03196674501340019,s32_4485,marta's replicas co.,6175558555,39323 spinnaker dr.,level 3,cambridge,ma,51247,usa,emea,hernandez,marta,small,2004-01-01,-0.30476899359611015,0.5887323833079955,0.3246893786132867,-0.4749752257856093
10299,0.29848822793099805,0.8101579745265006,7,0.4497710852864513,2004-09-30,shipped,3,1970-01-01 00:00:00.000000009,2004,motorcycles,0.03196674501340019,s32_4485,"toys of finland, co.",90-224 8555,keskuskatu 45,level 3,helsinki,ca,21240,finland,emea,karttunen,matti,medium,2004-01-01,0.7807633190818769,0.03324221902922769,0.3246893786132867,-0.4749752257856093
10309,1.530556853420273,0.05163210708607118,3,0.3698596569530553,2004-10-15,shipped,4,1970-01-01 00:00:00.000000010,2004,motorcycles,0.03196674501340019,s32_4485,baane mini imports,07-98 9555,erling skakkes gate 78,level 3,stavern,ca,4110,norway,emea,bergulfsen,jonas,medium,2004-01-01,1.1742687824276472,0.588980583072066,0.47702411616099405,0.014400555115862678
10319,-1.344269939388035,0.8101579745265006,8,-0.5034317200907585,2004-11-03,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,0.03196674501340019,s32_4485,microscale inc.,2125551957,5290 north pendale street,suite 200,nyc,ny,10022,usa,emea,kuo,kee,small,2004-01-01,-0.6666130978221059,0.18155112420597497,0.47702411616099405,-0.4749752257856093
10331,-0.3175460848136394,0.8101579745265006,4,0.7996958231095045,2004-11-17,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,0.03196674501340019,s32_4485,motor mint distributors inc.,2155559857,11328 douglas av.,level 3,philadelphia,pa,71270,usa,emea,hernandez,rosa,medium,2004-01-01,0.23799716274288338,-1.1546800363900873,0.47702411616099405,-0.4749752257856093
10341,-0.42021847027107895,-0.6265792567430192,4,-0.734314712064076,2004-11-24,shipped,4,1970-01-01 00:00:00.000000011,2004,motorcycles,0.03196674501340019,s32_4485,salzburg collectables,6562-9555,geislweg 14,level 3,salzburg,ca,5020,austria,emea,pipps,georg,small,2004-01-01,-0.6651476291999907,0.588980583072066,0.47702411616099405,0.63050802026258
10355,0.5038329988458772,0.8101579745265006,5,0.4197092704418143,2004-12-07,shipped,4,1970-01-01 00:00:00.000000012,2004,motorcycles,0.03196674501340019,s32_4485,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2004-01-01,0.9616853711948747,0.2770125719253027,0.47702411616099405,-0.4749752257856093
10365,-1.344269939388035,0.8101579745265006,3,-0.06989212948993782,2005-01-07,shipped,1,1970-01-01 00:00:00.000000001,2005,motorcycles,0.03196674501340019,s32_4485,mini creations ltd.,5085559555,4575 hillside dr.,level 3,new bedford,ma,50553,usa,emea,tam,wing c,medium,2005-01-01,-0.6666130978221059,-0.5805939820955937,1.543367278994945,-0.4749752257856093
10375,0.6065053843033168,0.8101579745265006,15,0.6233867544000244,2005-02-03,shipped,1,1970-01-01 00:00:00.000000002,2005,motorcycles,0.03196674501340019,s32_4485,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2005-01-01,1.0521463972513736,0.014417221538976016,1.543367278994945,-0.4749752257856093
10390,1.017194926133075,-1.7192531206898862,12,-0.7329680122661225,2005-03-04,shipped,1,1970-01-01 00:00:00.000000003,2005,motorcycles,0.03196674501340019,s32_4485,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,small,2005-01-01,-0.6629041957537894,0.588980583072066,1.543367278994945,2.3470190300169937
10403,1.017194926133075,0.8101579745265006,5,0.888121869520283,2005-04-08,shipped,2,1970-01-01 00:00:00.000000004,2005,motorcycles,0.03196674501340019,s32_4485,"uk collectables, ltd.",(171) 555-2282,berkeley gardens 12  brewery,level 3,liverpool,ca,wx1 6lt,uk,emea,devon,elizabeth,medium,2005-01-01,1.4139905014773695,-0.06913063750497918,1.6957020165426524,-0.4749752257856093
10106,0.40116061338843767,-2.157016742225768,6,-1.0795531517998957,2003-02-17,shipped,1,1970-01-01 00:00:00.000000002,2003,vintage cars,-1.436396506281933,s50_1341,rovelli gifts,035-640555,via ludovico il moro 22,level 3,bergamo,ca,24100,italy,emea,rovelli,giovanni,small,2003-01-01,-1.240271694559394,0.588980583072066,-1.503327471959201,-0.33956028841535096
10120,1.4278844679628335,-1.6379470799969251,12,-0.582941310581217,2003-04-29,shipped,2,1970-01-01 00:00:00.000000004,2003,vintage cars,-1.436396506281933,s50_1341,"australian collectors, co.",03 9520 4555,636 st kilda road,level 3,melbourne,victoria,3004,australia,apac,ferguson,peter,small,2003-01-01,-0.4129784729648945,0.5889805830720656,-1.3509927344114936,-0.9279183750918467
10133,-0.8309080121008373,-1.6592651272517869,7,-1.1939791926969685,2003-06-27,shipped,2,1970-01-01 00:00:00.000000006,2003,vintage cars,-1.436396506281933,s50_1341,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,small,2003-01-01,-1.4308911686656485,0.5889805830720658,-1.3509927344114936,-0.9085883750567815
10143,-0.11220131389876024,-2.330039962968716,1,-1.2530004834387245,2003-08-10,shipped,3,1970-01-01 00:00:00.000000008,2003,vintage cars,-1.436396506281933,s50_1341,mini creations ltd.,5085559555,4575 hillside dr.,level 3,new bedford,ma,50553,usa,emea,tam,wing c,small,2003-01-01,-1.5292132578864572,0.5889805830720658,-1.1986579968637863,-0.06875935781374848
10156,-1.5496147103029143,-2.1138848791752336,1,-1.484350476148429,2003-10-08,shipped,4,1970-01-01 00:00:00.000000010,2003,vintage cars,-1.436396506281933,s50_1341,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,small,2003-01-01,-1.914613413297565,0.5889805830720661,-1.046323259316079,-0.39989132436813685
10168,1.325212082505394,-1.5730014011507183,13,-0.576283834967141,2003-10-28,shipped,4,1970-01-01 00:00:00.000000010,2003,vintage cars,-1.436396506281933,s50_1341,technics stores inc.,6505556809,9408 furth circle,level 3,burlingame,ca,94217,usa,emea,hirano,juri,small,2003-01-01,-0.4018879511703675,0.588980583072066,-1.046323259316079,-0.9848342698923384
10199,-0.6255632411859581,-2.2437762368676473,1,-1.3251358064871641,2003-12-01,shipped,4,1970-01-01 00:00:00.000000012,2003,vintage cars,-1.436396506281933,s50_1341,west coast collectables co.,3105553722,3675 furth circle,level 3,burbank,ca,94019,usa,emea,thompson,steve,small,2003-01-01,-1.6493816848999103,0.588980583072066,-1.046323259316079,-0.20992476950159591
10210,0.8118501552181959,-2.1138848791752336,11,-0.9720289473673341,2004-01-12,shipped,1,1970-01-01 00:00:00.000000001,2004,vintage cars,-1.436396506281933,s50_1341,osaka souveniers co.,+81 06 6342 5555,"dojima avanza 4f, 1-6-20 dojima, kita-ku",level 3,osaka,osaka,530-0003,japan,japan,kentary,mory,small,2004-01-01,-1.06114981686492,0.5889805830720662,0.02001990351787216,-0.39989132436813685
10223,0.6065053843033168,-1.8541021637904072,13,-0.8999153452833778,2004-02-20,shipped,1,1970-01-01 00:00:00.000000002,2004,vintage cars,-1.436396506281933,s50_1341,"australian collectors, co.",03 9520 4555,636 st kilda road,level 3,melbourne,victoria,3004,australia,apac,ferguson,peter,small,2004-01-01,-0.9410175742618898,0.5889805830720658,0.02001990351787216,-0.7152703000220567
10235,0.6065053843033168,-2.3949856418149222,7,-1.142815460856981,2004-04-02,shipped,2,1970-01-01 00:00:00.000000004,2004,vintage cars,-1.436396506281933,s50_1341,"royal canadian collectables, ltd.",(604) 555-4555,23 tsawassen blvd.,level 3,tsawassen,bc,t2f 8m4,canada,emea,lincoln,elizabeth,small,2004-01-01,-1.3456587899152148,0.5889805830720662,0.17235464106557946,0.046690167776741495
10250,0.09314345701611891,-1.5730014011507183,8,-0.9146747406496575,2004-05-11,shipped,2,1970-01-01 00:00:00.000000005,2004,vintage cars,-1.436396506281933,s50_1341,the sharp gifts warehouse,4085553659,3086 ingle ln.,level 3,san jose,ca,94217,usa,emea,frick,sue,small,2004-01-01,-0.9656048811440461,0.588980583072066,0.17235464106557946,-0.9848342698923384
10262,1.4278844679628335,-2.265094284122509,3,-0.9195348064527554,2004-06-24,cancelled,2,1970-01-01 00:00:00.000000006,2004,vintage cars,-1.436396506281933,s50_1341,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,small,2004-01-01,-0.9737011429761028,0.588980583072066,0.17235464106557946,-0.17624265330028663
10275,0.29848822793099805,-1.8972340268409411,13,-0.9932286087028587,2004-07-23,shipped,3,1970-01-01 00:00:00.000000007,2004,vintage cars,-1.436396506281933,s50_1341,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,small,2004-01-01,-1.0964658014373776,0.588980583072066,0.3246893786132867,-0.667949053388758
10284,-0.21487369935619982,-1.5730014011507183,5,-0.9992724670702866,2004-08-21,shipped,3,1970-01-01 00:00:00.000000008,2004,vintage cars,-1.436396506281933,s50_1341,"norway gifts by mail, co.",+47 2212 1555,"drammensveien 126 a, pb 744 sentrum",level 3,oslo,ca,n 0106,norway,emea,klaeboe,jan,small,2004-01-01,-1.1065341136374658,0.588980583072066,0.3246893786132867,-0.9848342698923384
10296,-0.9335803975582768,-1.7460246218936661,1,-1.245941169981711,2004-09-15,shipped,3,1970-01-01 00:00:00.000000009,2004,vintage cars,-1.436396506281933,s50_1341,"bavarian collectables imports, co.",+49 89 61 08 9555,hansastr. 15,level 3,munich,ca,80686,germany,emea,donnermeyer,michael,small,2004-01-01,-1.5174533244991122,0.588980583072066,0.3246893786132867,-0.8263793582387451
10308,1.2225396970479543,-1.9839935214828204,11,-0.8160615618962956,2004-10-15,shipped,4,1970-01-01 00:00:00.000000010,2004,vintage cars,-1.436396506281933,s50_1341,mini classics,9145554562,3758 north pendale street,level 3,white plains,ny,24067,usa,emea,frick,steve,small,2004-01-01,-0.8013276578254441,0.588980583072066,0.47702411616099405,-0.5670479629308126
10316,-0.11220131389876024,-1.7891564849442003,3,-1.0515711193045172,2004-11-01,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-1.436396506281933,s50_1341,giftsbymail.co.uk,(198) 555-8888,garden house crowther way,level 3,cowes,isle of wight,po31 7pj,uk,emea,bennett,helen,small,2004-01-01,-1.1936571278324797,0.588980583072066,0.47702411616099405,-0.7832587674454529
10328,-0.11220131389876024,-1.5730014011507183,7,-0.971073224930077,2004-11-12,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-1.436396506281933,s50_1341,rovelli gifts,035-640555,via ludovico il moro 22,level 3,bergamo,ca,24100,italy,emea,rovelli,giovanni,small,2004-01-01,-1.0595577028063259,0.588980583072066,0.47702411616099405,-0.9848342698923384
10340,0.5038329988458772,-1.6379470799969251,4,-0.830332235561705,2004-11-24,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-1.436396506281933,s50_1341,enaco distributors,(93) 203 4555,"rambla de catalu¤a, 23",level 3,barcelona,ca,8022,spain,emea,saavedra,eduardo,small,2004-01-01,-0.825100815473092,0.588980583072066,0.47702411616099405,-0.9279183750918467
10353,0.5038329988458772,-0.0718142595758031,8,-0.14416696753996433,2004-12-04,shipped,4,1970-01-01 00:00:00.000000012,2004,vintage cars,-1.436396506281933,s50_1341,gift ideas corp.,2035554407,2440 pompton st.,level 3,glendale,ct,97561,usa,emea,lewis,dan,medium,2004-01-01,0.3179647097768281,0.5889805830720656,0.47702411616099405,-1.7948913752812616
10361,-0.21487369935619982,-0.052975055024994576,3,-0.449851530952024,2004-12-17,shipped,4,1970-01-01 00:00:00.000000012,2004,vintage cars,-1.436396506281933,s50_1341,souveniers and things co.,+61 2 9495 8555,"monitor money building, 815 pacific hwy",level 6,chatswood,nsw,2067,australia,apac,huxley,adrian,small,2004-01-01,-0.19126754420302072,0.5889805830720665,0.47702411616099405,-1.8012833377756743
10375,1.4278844679628335,-0.8853704350462245,5,-0.17902911553537107,2005-02-03,shipped,1,1970-01-01 00:00:00.000000002,2005,vintage cars,-1.436396506281933,s50_1341,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2005-01-01,0.259888731048556,0.588980583072066,1.543367278994945,-1.4484252533245316
10388,-0.8309080121008373,0.8101579745265006,1,-0.18599068465221066,2005-03-03,shipped,1,1970-01-01 00:00:00.000000003,2005,vintage cars,-1.436396506281933,s50_1341,fungiftideas.com,5085552555,1785 first street,level 3,new bedford,ma,50553,usa,emea,benitez,violeta,medium,2005-01-01,-0.21430796753961123,0.10080983172496763,1.543367278994945,-2.0420376312059134
10398,1.4278844679628335,-2.330039962968716,5,-0.9543915242070412,2005-03-30,shipped,1,1970-01-01 00:00:00.000000003,2005,vintage cars,-1.436396506281933,s50_1341,reims collectables,26.47.1555,59 rue de l'abbaye,level 3,reims,ca,51100,france,emea,henriot,paul,small,2005-01-01,-1.0317680756017695,0.588980583072066,1.543367278994945,-0.06875935781374848
10401,2.1465911661649106,-2.3949856418149222,7,-0.8548769254276299,2005-04-03,on hold,2,1970-01-01 00:00:00.000000004,2005,vintage cars,-1.436396506281933,s50_1341,tekni collectables inc.,2015559350,7476 moss rd.,level 3,newark,nj,94019,usa,emea,brown,william,small,2005-01-01,-0.8659891992506293,0.5889805830720662,1.6957020165426524,0.046690167776741495
10416,0.1958158424735585,-1.5730014011507183,8,-0.8864754985094477,2005-05-10,shipped,2,1970-01-01 00:00:00.000000005,2005,vintage cars,-1.436396506281933,s50_1341,l'ordine souveniers,0522-556555,strada provinciale 124,level 3,reggio emilia,ca,42100,italy,emea,moroni,maurizio,small,2005-01-01,-0.9186284703129062,0.588980583072066,1.6957020165426524,-0.9848342698923384
10104,-0.21487369935619982,0.8101579745265006,7,0.08218720333862234,2003-01-31,shipped,1,1970-01-01 00:00:00.000000001,2003,trucks and buses,0.3555044105530499,s50_1392,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2003-01-01,0.3284581887993823,0.2021326123342624,-1.503327471959201,-0.12969028899808505
10115,-0.8309080121008373,0.8101579745265006,3,-0.3855357551175076,2003-04-04,shipped,2,1970-01-01 00:00:00.000000004,2003,trucks and buses,0.3555044105530499,s50_1392,classic legends inc.,2125558493,5905 pompton st.,suite 750,nyc,ny,10022,usa,emea,hernandez,maria,small,2003-01-01,-0.21430796753961123,0.45160201365918157,-1.3509927344114936,-0.12969028899808505
10127,1.1198673115905147,0.8101579745265006,9,1.424097528623495,2003-06-03,shipped,2,1970-01-01 00:00:00.000000006,2003,trucks and buses,0.3555044105530499,s50_1392,muscle machine inc,2125557413,4092 furth circle,suite 400,nyc,ny,10022,usa,emea,young,jeff,medium,2003-01-01,1.5044515275338683,-0.9158927710649606,-1.3509927344114936,-0.12969028899808505
10141,0.9145225406756355,0.8101579745265006,3,1.0570240893410192,2003-08-01,shipped,3,1970-01-01 00:00:00.000000008,2003,trucks and buses,0.3555044105530499,s50_1392,suominen souveniers,+358 9 8045 555,"software engineering center, sec oy",level 3,espoo,ca,fin-02271,finland,emea,suominen,kalle,medium,2003-01-01,1.3235294754208704,-0.4615153722105039,-1.1986579968637863,-0.12969028899808505
10151,-0.9335803975582768,0.8101579745265006,1,-0.18125551439489074,2003-09-21,shipped,3,1970-01-01 00:00:00.000000009,2003,trucks and buses,0.3555044105530499,s50_1392,"oulu toy supplies, inc.",981-443655,torikatu 38,level 3,oulu,ca,90110,finland,emea,koskitalo,pirkko,medium,2003-01-01,-0.30476899359611015,-0.00297585423548531,-1.1986579968637863,-0.12969028899808505
10165,1.325212082505394,0.5583075557946456,10,0.5442572807880205,2003-10-22,shipped,4,1970-01-01 00:00:00.000000010,2003,trucks and buses,0.3555044105530499,s50_1392,"dragon souveniers, ltd.",+65 221 7555,"bronz sok., bronz apt. 3/6 tesvikiye",level 3,singapore,ca,79903,singapore,japan,natividad,eric,medium,2003-01-01,1.464793413710699,0.588980583072066,-1.046323259316079,0.03377972629517578
10176,-1.2415975539305957,0.8101579745265006,9,-0.23838708122661548,2003-11-06,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.3555044105530499,s50_1392,l'ordine souveniers,0522-556555,strada provinciale 124,level 3,reggio emilia,ca,42100,italy,emea,moroni,maurizio,medium,2003-01-01,-0.5761520717656069,-0.1889252082479638,-1.046323259316079,-0.12969028899808505
10184,1.017194926133075,0.8101579745265006,4,0.7571444536870734,2003-11-14,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.3555044105530499,s50_1392,"iberia gift imports, corp.",(95) 555 82 82,"c/ romero, 33",level 3,sevilla,ca,41101,spain,emea,roel,jose pedro,medium,2003-01-01,1.4139905014773695,0.16112237439403918,-1.046323259316079,-0.12969028899808505
10195,1.4278844679628335,0.8101579745265006,4,0.8727922988363217,2003-11-25,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.3555044105530499,s50_1392,mini classics,9145554562,3758 north pendale street,level 3,white plains,ny,24067,usa,emea,frick,steve,medium,2003-01-01,1.7758346057033652,0.33966392006349766,-1.046323259316079,-0.12969028899808505
10207,-0.7282356266433977,0.5583075557946456,5,-0.48661969358082413,2003-12-09,shipped,4,1970-01-01 00:00:00.000000012,2003,trucks and buses,0.3555044105530499,s50_1392,diecast collectables,6175552555,6251 ingle ln.,level 3,boston,ma,51003,usa,emea,franco,valarie,small,2003-01-01,-0.2525187049458762,0.588980583072066,-1.046323259316079,0.03377972629517578
10220,0.1958158424735585,0.8101579745265006,9,0.2330447319150073,2004-02-12,shipped,1,1970-01-01 00:00:00.000000002,2004,trucks and buses,0.3555044105530499,s50_1392,"clover collections, co.",+353 1862 1555,25 maiden lane,floor no. 4,dublin,ca,2,ireland,emea,cassidy,dean,medium,2004-01-01,0.690302293025378,0.3187769553025086,0.02001990351787216,-0.12969028899808505
10230,-0.11220131389876024,0.8101579745265006,7,0.22864080636605477,2004-03-15,shipped,1,1970-01-01 00:00:00.000000003,2004,trucks and buses,0.3555044105530499,s50_1392,"blauer see auto, co.",+49 69 66 90 2555,lyonerstr. 34,level 3,frankfurt,ca,60528,germany,emea,keitel,roland,medium,2004-01-01,0.41891921485588124,0.040134535554562964,0.02001990351787216,-0.12969028899808505
